,genename,bianyileixing,count,uuid
10908,RAD9A,nonsynonymous SNV,1,d222036a-f407-4243-ab2b-b01e3506bc35
10909,RAET1L,nonsynonymous SNV,1,e2ad0a66-4a4e-415b-b89a-2d8f01394025
10910,RAF1,frameshift deletion,1,f05d5ec9-8b5a-46ce-807f-3f88c56c1792
10911,RAF1,nonframeshift deletion,1,d787f32f-4fd1-4651-8e8b-9e06126a7250
10912,RAF1,nonsynonymous SNV,37,d89b32a2-497c-440a-b715-42cab1a55bc7
10913,RAG1,frameshift deletion,25,1ac757a3-ef87-4548-b279-ca40b84cf9a5
10914,RAG1,frameshift insertion,2,05799019-083c-424b-b29f-7de0501ef1c6
10915,RAG1,frameshift substitution,1,0dbebe15-efee-4ab1-b8a0-204ad428474e
10916,RAG1,nonframeshift deletion,3,754e5a1c-0370-4474-a438-6e81ed4390d0
10917,RAG1,nonframeshift substitution,1,05627967-3725-42d2-b0ce-4fb5e4c289b5
10918,RAG1,nonsynonymous SNV,111,fc7b223d-3e99-4d5c-bb89-ce72206a72e5
10919,RAG1,stopgain,20,ee5aa170-e779-45db-bf0d-fc2ca1237bfe
10920,RAG2,frameshift deletion,8,9036a6f4-d305-4d68-950a-1c09e6c98adc
10921,RAG2,frameshift insertion,3,0d1ee6ba-bc6e-4014-b176-a2d4e30363e8
10922,RAG2,nonframeshift deletion,2,71f09bf0-6600-454a-ac31-89b2bad71f08
10923,RAG2,nonframeshift insertion,1,ba86826e-68e0-497d-a39b-6d7eba26c1e6
10924,RAG2,nonframeshift substitution,1,3b257722-ddd4-497b-92bf-160360dc30cb
10925,RAG2,nonsynonymous SNV,39,7f10bab1-bba4-4a91-9ecd-0510281f39ed
10926,RAG2,stopgain,10,c93d2020-cafa-4934-8464-c6817a11a7e4
10927,RAI1,frameshift deletion,13,89ac1b6b-b8b6-48be-bd44-50c8055be5aa
10928,RAI1,frameshift insertion,6,a5073b17-f81f-469c-8d0d-90ebede8f87f
10929,RAI1,nonframeshift deletion,1,a5d9d7d6-ad4d-4dde-b53e-30b2281dda59
10930,RAI1,nonsynonymous SNV,12,9b50ac21-49fd-4641-8cd7-59f94004d7de
10931,RAI1,stopgain,8,ac3d651e-547a-49d9-a6c1-67a7fd5603ac
10932,RALGDS,nonsynonymous SNV,1,eff4a25b-6e1a-4f1a-83c0-132f8a3e1bee
10933,RANBP2,nonsynonymous SNV,4,07a53cd9-38c6-44cb-8119-02395d82313d
10934,RANBP6,nonsynonymous SNV,2,b96b53d9-89ac-4a88-bfa7-7b622bdfd067
10935,RANGAP1,nonsynonymous SNV,2,ff96f9b2-37d0-45e8-8bb7-d15a0435e819
10936,RANGRF,frameshift deletion,1,dcac6ada-b529-4c7c-a343-c8e52c5264cb
10937,RANGRF,nonsynonymous SNV,2,2c29e344-1c23-48ea-b16d-438c94ce3f04
10938,RANGRF,stopgain,1,36f1c3e9-ab0c-4618-8b93-d42ae0470429
10939,RAPGEF1,nonsynonymous SNV,1,acb70a3a-45d0-4fa0-9645-000786d8b236
10940,RAPGEF4,nonsynonymous SNV,1,0ef5f5b2-9d6a-4f65-aa0e-a906df02146d
10941,RAPSN,frameshift deletion,4,16487110-22af-435f-a01b-1826a151e35b
10942,RAPSN,frameshift insertion,4,efc56df0-03ca-4619-8d68-a8ba34722dab
10943,RAPSN,nonframeshift deletion,2,3d881f94-3d6d-424c-98d3-a3e0d36a642b
10944,RAPSN,nonframeshift insertion,1,c0daa170-d896-4a50-98eb-4d2a5b9aeee6
10945,RAPSN,nonsynonymous SNV,27,faa2e363-85a5-4397-a7b4-437de2e1474c
10946,RAPSN,stopgain,7,938130ae-fa5c-4bfe-b4da-1363caad4da9
10947,RARB,frameshift insertion,1,5f774ead-91be-4f6f-9789-b00fb2e74adf
10948,RARB,nonsynonymous SNV,4,15743825-e431-4a2f-ac71-c22af04e4c4a
10949,RARB,stopgain,1,369edbb1-ea45-46e9-abe9-c8aac398e54b
10950,RARG,nonsynonymous SNV,1,1c634275-5244-4d1f-8036-f124b459f5d0
10951,RARS,frameshift deletion,1,a1aa6d07-d4ff-4f92-be9c-b7545f8c35fc
10952,RARS,nonsynonymous SNV,5,a9dc6a7d-9d3d-4510-ba15-0535395f27f9
10953,RASA1,frameshift deletion,28,44a1f71d-1c7e-4018-a912-5eb2eccda8b0
10954,RASA1,frameshift insertion,16,f4cbbeb5-81b5-4cfe-b314-e95d44bdf33f
10955,RASA1,frameshift substitution,2,54d16e36-03a0-411f-8fc4-48d6ff92c402
10956,RASA1,nonframeshift substitution,1,c0b37669-8ddd-420a-bfb4-7eea14903a7b
10957,RASA1,nonsynonymous SNV,9,6fbd2c67-5b1b-4056-8fa7-d14f5dd901c6
10958,RASA1,stopgain,34,d03281ec-507b-4f23-aabd-baa3064a6376
10959,RASA2,nonsynonymous SNV,3,422e14f4-5ba5-44fc-ad27-46c0f8f5979a
10960,RASAL1,nonsynonymous SNV,1,40f577ad-8c8c-48bb-9d8f-810556d9218f
10961,RASGRP1,stopgain,1,43597ca9-3c6c-4792-9a8b-1a224b0aa779
10962,RASGRP2,nonsynonymous SNV,4,ee52a11d-05a4-4218-aa08-da6ad20e21c7
10963,RASGRP2,stopgain,1,0f6c3f88-7694-45ef-a06f-6cd972e5d703
10964,RASGRP4,nonsynonymous SNV,1,589adf7a-45bd-411a-801f-3266f865243c
10965,RASSF1,nonsynonymous SNV,2,6628c2c3-eb59-4f45-8933-b356e966556b
10966,RASSF5,frameshift deletion,1,ace38b3f-bc7a-43cb-979a-ab36df7c0de1
10967,RAX,frameshift deletion,1,0d014b9c-3fa8-43e3-bd65-6dccbe93acf8
10968,RAX,nonsynonymous SNV,7,ea8e83de-3d1d-475c-81d7-c37480d2877d
10969,RAX,stopgain,3,5aec4cb7-6264-4e53-a925-32b3988d5805
10970,RAX2,frameshift deletion,1,50747dd6-9597-4946-bc5d-c5c29e41bffd
10971,RAX2,nonframeshift insertion,1,16719be1-a94c-48b5-b7b8-664207695b42
10972,RAX2,nonsynonymous SNV,2,566fad25-8883-4bdb-aa71-d3053dd59fec
10973,RB1,frameshift deletion,244,4ee3ff44-500c-4e31-a4bb-2b066a3b28ea
10974,RB1,frameshift insertion,106,52664dc9-169a-461e-8b9d-253096b807d8
10975,RB1,frameshift substitution,12,27874596-0e75-4bed-bad0-03b721f4daeb
10976,RB1,nonframeshift deletion,14,c824e945-261c-432c-b5f8-53afc957c33f
10977,RB1,nonframeshift insertion,1,74fb4493-96ef-48df-a724-f4b94aaab65b
10978,RB1,nonframeshift substitution,7,cb1e1151-469d-46de-b5d3-f313fc381361
10979,RB1,nonsynonymous SNV,85,56373b27-d9a0-4229-a550-02d86b8ea4c0
10980,RB1,stopgain,153,8fdb14b8-fca9-4287-bc52-659630da150b
10981,RB1,synonymous SNV,7,bc35bc23-739c-41c7-84c7-3af38ee555f4
10982,RB1CC1,frameshift deletion,1,9f105a66-5204-46ea-9003-14876d699ebf
10983,RB1CC1,nonsynonymous SNV,1,ce2d3954-4118-4aa7-9ea9-cb0b6946fa66
10984,RBBP5,nonsynonymous SNV,1,3651d763-319c-4acf-adf1-785b2d46f2c4
10985,RBBP6,nonsynonymous SNV,5,3d9852ea-8502-475a-8131-a6f067134860
10986,RBBP8,frameshift deletion,1,269c3e67-5fc5-424e-9f0d-68fbd688bc93
10987,RBBP8,nonsynonymous SNV,2,1f1b1858-b222-4ca2-8230-dd13ea25be5b
10988,RBCK1,frameshift deletion,4,0a37a513-8ea8-496e-9e43-50fc09131acf
10989,RBCK1,frameshift insertion,1,640e1f22-03b6-45e4-ae7b-0c96db1059c7
10990,RBCK1,nonsynonymous SNV,2,9b451a0f-3c49-4494-ac06-b42c3a70c4c0
10991,RBCK1,stopgain,4,bc6f814b-233b-40d6-90e9-81c8b739de02
10992,RBFOX1,frameshift insertion,1,4119e68f-6021-44c6-9c81-9dc21a65d4cb
10993,RBFOX1,nonframeshift deletion,1,25220f6b-20be-4646-9714-a9ea1686461d
10994,RBFOX1,stopgain,1,cb2e1219-8d31-4ec4-a22c-6953fde02d5e
10995,RBFOX2,frameshift insertion,1,a5a58ff8-844c-47a6-ab9c-e854f053dc2f
10996,RBFOX2,stopgain,1,81dd2a9e-eddb-456e-a917-6f0b4598e316
10997,RBFOX3,stopgain,1,596af18a-0235-4b03-bebf-9657e6f2b4a1
10998,RBM10,frameshift deletion,1,672ae267-0446-4d53-b556-c15da350b28a
10999,RBM10,frameshift insertion,1,6465a717-fc60-4d3d-814f-89991fb8baf1
11000,RBM10,nonsynonymous SNV,1,57b0f9cc-e6db-4d6b-b5a3-d10bcd829da3
11001,RBM10,stopgain,3,8221b28c-f0f4-49b5-bb29-40680e3134e0
11002,RBM20,nonsynonymous SNV,21,4ed22597-381b-4037-b38e-f03299cd6f0c
11003,RBM20,stopgain,1,5fd2faf9-865d-4dfd-906d-7debd95670a5
11004,RBM28,nonsynonymous SNV,1,8d798b60-9643-4920-bb6b-4e085dccfc6e
11005,RBM43,frameshift deletion,1,199215a0-6f0a-4fed-9417-72b1dd91c0c8
11006,RBM48,nonsynonymous SNV,1,45866716-1038-48ee-a329-39d24f7706a8
11007,RBM7,nonsynonymous SNV,1,6aad0712-a6b4-4d18-8203-7532aa75b0b3
11008,RBM8A,frameshift insertion,1,546f0bcb-71cd-46d4-8e01-b65d6a76d5d7
11009,RBM8A,nonsynonymous SNV,1,3d498d80-27ce-4dbe-8e74-e95b4a547d8f
11010,RBM8A,stopgain,1,16499b4b-b981-41fe-a2e3-c86de30bfe72
11011,RBMXL2,nonframeshift deletion,1,cd205709-1b5b-4d35-b4d8-c0a220b6e711
11012,RBMXL2,nonsynonymous SNV,1,f7b32a81-e8fa-48a7-b930-8227a80f86bd
11013,RBP1,frameshift deletion,1,bb4d9264-db0a-4118-91f9-53a294d18886
11014,RBP3,nonsynonymous SNV,8,d9bc93ca-5707-4d83-a745-0584c3d66cc1
11015,RBP3,stopgain,3,4837fe13-25cc-4949-ba1e-824f4d0ea6db
11016,RBP4,nonsynonymous SNV,4,690a970a-ecae-4cf4-99d7-55f626f0853d
11017,RBP5,nonsynonymous SNV,1,2ed5f792-0b1f-4e79-a0b4-c6bca88a2dde
11018,RBPJ,nonsynonymous SNV,2,6a132813-5e2b-4236-ab87-a1f0e5d4d44c
11019,RBSN,nonsynonymous SNV,1,a71e99b1-453e-4916-b23a-4e0e8d05e19b
11020,RCBTB1,frameshift deletion,1,440bc6b5-200f-47c8-9f7d-b6adab088116
11021,RCBTB1,nonsynonymous SNV,6,4bd965a6-fa35-4fb2-8bbf-92ad9c9f0a43
11022,RCC1L,nonsynonymous SNV,1,06a46e2d-4aeb-4ed0-96aa-af2af2f5de36
11023,RD3,frameshift deletion,3,a507f2ee-687c-46f3-87ea-e58ab2c22203
11024,RD3,nonsynonymous SNV,5,4b3ad442-e8b1-491c-801e-13a7f917dc69
11025,RD3,stopgain,4,2f35ae2b-c5fb-4a3b-803d-8501f4aa1e81
11026,RDH10,nonsynonymous SNV,1,b110ebac-1cb6-4957-9029-26a29f178921
11027,RDH11,stopgain,2,61cfd6dc-174d-4054-80ae-ded05c649660
11028,RDH12,frameshift deletion,7,65fe6a28-1e57-4719-9b59-196201b7c8b9
11029,RDH12,frameshift insertion,5,c88c6029-44a7-487b-a4f0-e070249fb480
11030,RDH12,frameshift substitution,1,69fab8dd-628c-4695-bcaf-414af330639f
11031,RDH12,nonframeshift deletion,2,97439ceb-2f0a-4a68-9703-f9f73a9c723e
11032,RDH12,nonsynonymous SNV,59,7b332f5d-9c55-4307-b1de-22212084da84
11033,RDH12,stopgain,12,ffa2d489-4a76-435e-b0a9-1b7175b9f7aa
11034,RDH5,frameshift deletion,8,23563325-6e8e-442f-ad72-2143bc652be3
11035,RDH5,frameshift insertion,2,5f91e008-58d7-42fb-b13e-c7d526834100
11036,RDH5,nonframeshift insertion,1,410fca89-0dbf-430d-afd8-d30f106d31ed
11037,RDH5,nonframeshift substitution,2,ef9131ff-a09a-48ef-9481-e2ff8cbdc626
11038,RDH5,nonsynonymous SNV,31,c3d8206b-d43d-4360-b655-58db0e92d101
11039,RDH5,stopgain,4,1b359516-83b8-4957-af9f-059177c40890
11040,RDH5,stoploss,1,e3e4e44b-8176-4ea0-949d-67190b2813a1
11041,RDX,frameshift insertion,1,652d8042-eff3-460a-b1f9-4c47132b8ec2
11042,RDX,nonsynonymous SNV,2,2ff661c2-108a-4e19-a35a-2b0fa8ae0a38
11043,RDX,stopgain,3,f0cd0d8c-98db-4e3a-8ab7-63ea440458a8
11044,RECQL,frameshift deletion,4,2b4a9704-08dc-4dcc-b37e-40394080a46e
11045,RECQL,stopgain,5,1ab33370-368b-435e-a7ae-f79499011b06
11046,REEP1,frameshift deletion,13,e558290a-3b81-4780-94f3-6980603da896
11047,REEP1,frameshift insertion,4,fd7bbd43-cda2-4625-80ed-dc5f8e937c77
11048,REEP1,nonframeshift substitution,1,a7a019ab-eb07-43e8-8947-010eaf960613
11049,REEP1,nonsynonymous SNV,13,4b3e172e-149b-42ec-af9b-11f968d922f4
11050,REEP1,stopgain,3,e79f8458-6f7e-4d04-b2a3-9461f6c607e6
11051,REEP1,stoploss,1,54970ee2-6429-4ae8-8447-4757259a26f6
11052,REEP1,synonymous SNV,2,ea44249b-cf9f-4fe5-a9d5-abae7baefa34
11053,RELA,nonframeshift substitution,1,230a7c82-2b14-450e-9928-f4b257510150
11054,RELN,nonsynonymous SNV,25,f330ec06-f018-4b4d-9c94-82c911e51964
11055,RELN,stopgain,1,902f7e04-435e-462d-a7dc-7d8a905af6a2
11056,RELT,nonsynonymous SNV,1,c4f06e2f-4756-489a-9ab1-63377561669e
11057,REN,frameshift deletion,1,bfae5e83-8e7d-4544-8e1a-55a05b0fd63d
11058,REN,nonframeshift deletion,1,a6c7a64e-6d91-41c6-bb8e-2d269e0ff6fa
11059,REN,nonframeshift insertion,1,9e4a5dfd-5cd4-4e28-9b26-b6cb6eba9e0b
11060,REN,nonsynonymous SNV,8,cd2599dd-e215-4dee-8aa0-78eb7c74679c
11061,REN,stopgain,3,4c5cf385-cd56-4471-a75d-7f152ddef448
11062,RERE,frameshift deletion,2,2ee89d72-cfb5-44d1-a157-5a94502ceb50
11063,RERE,nonsynonymous SNV,6,d52f436c-a079-4a51-b2b7-c89e4316e92d
11064,RERE,stopgain,1,37877ab2-972e-4cd3-9894-f2aaa0a97906
11065,REST,frameshift deletion,3,35857e68-12dd-4159-a22d-f9fb217ae8aa
11066,REST,frameshift insertion,1,9f2921ce-32c8-4cf5-a6aa-7f396e26e471
11067,REST,nonsynonymous SNV,6,6029a5a1-4c23-476e-a85c-2dce4b172c23
11068,REST,stopgain,2,9b7b2cfc-f752-4b44-9993-ca3ef89dc23d
11069,RET,frameshift deletion,15,da1315b9-ab6d-43c1-b7ac-d8bfa77b84d5
11070,RET,frameshift insertion,10,1878d149-cf00-47a4-bf0a-5e005342ddf1
11071,RET,nonframeshift deletion,7,572ad354-61f7-4450-a505-169cb8aa7b80
11072,RET,nonframeshift insertion,4,bf05d256-bb1f-4b52-bbc7-8d5bd2429f8d
11073,RET,nonframeshift substitution,12,77d44f46-fd04-4793-9d3a-8360ee75c5bf
11074,RET,nonsynonymous SNV,268,c864752c-8174-45c7-8030-d3adfcb53bf4
11075,RET,stopgain,20,1a29e75f-df80-4a37-97dd-f52bcf43c204
11076,RET,synonymous SNV,15,d24d5264-5b87-4827-9bc5-8ac5bed19ffd
11077,RETN,nonsynonymous SNV,1,f78835af-311d-4958-b45f-188761f8d85b
11078,RETREG1,frameshift deletion,2,4d29e11f-3275-4532-8f01-ebe4a52fb099
11079,RETREG1,stopgain,2,f4e21e9d-c241-4198-9985-8b5792db496f
11080,REV3L,nonsynonymous SNV,4,70bf1a13-2346-49a3-b901-2b000f0c50e3
11081,REV3L,stopgain,1,15358abd-3533-42ef-99e4-fafac951e867
11082,RFC1,frameshift deletion,1,97a3f2f5-b362-41d0-a054-0ac66eb0fefe
11083,RFC2,nonsynonymous SNV,1,c477c375-c17f-44dd-bfc2-cfba83ca13ca
11084,RFT1,nonsynonymous SNV,7,ae4458d1-64e5-439b-9665-76f126ce2f65
11085,RFX2,nonsynonymous SNV,2,f22976e1-1950-4bb7-a095-54cbea22dbc3
11086,RFX3,frameshift deletion,1,3bd2d6d7-6b1b-4053-800b-4666d51da173
11087,RFX3,nonsynonymous SNV,1,2799b49a-bb91-4c2c-b8c4-58e030c83028
11088,RFX5,nonsynonymous SNV,1,5a2fb752-f2d1-497b-a674-4c5a3663faab
11089,RFX5,stopgain,2,102fd6b7-dcd1-4b3d-ac76-523223479c65
11090,RFX6,frameshift deletion,3,1f5e139e-a68f-43f7-926b-5eceb2f7c2d0
11091,RFX6,nonframeshift substitution,1,47e5c690-37ea-4b43-9252-40c8ae027e8e
11092,RFX6,nonsynonymous SNV,10,40b9add1-e1b2-47e7-9b7b-8187da682ccd
11093,RFX6,stopgain,3,a2a01f56-7575-4b47-aaf0-484999fb8ff0
11094,RFX8,nonsynonymous SNV,1,0a8257ea-dc8d-40df-8a6a-bf8c739b6985
11095,RFXANK,frameshift insertion,1,d9b5f755-ff78-41e8-b805-92e92074cfa5
11096,RFXANK,nonsynonymous SNV,2,315ddc3e-6964-4675-b429-8079fe268768
11097,RFXANK,stopgain,3,d8eb5ad5-f248-47b0-ace8-910f91fc3775
11098,RFXAP,frameshift deletion,1,2072791f-5cf3-45d7-8d33-e64684b154ff
11099,RFXAP,frameshift insertion,3,8629b713-5078-4ae3-a138-d10bf27c4890
11100,RFXAP,stopgain,2,58c1a079-88df-459d-a013-f64eef461f15
11101,RGMA,nonsynonymous SNV,1,9e91a15d-1881-4aca-b40b-c306a2d58fdf
11102,RGR,frameshift insertion,1,695d362c-c272-4270-be80-e7ef322f9813
11103,RGR,nonsynonymous SNV,4,1ec21d21-5e30-461f-b903-a37af4b06de0
11104,RGR,stopgain,1,6766162a-42ed-45d4-a6eb-8717656b9e8a
11105,RGS12,nonsynonymous SNV,2,e3f3c3f2-e30c-43c9-a464-d509d9dcf9ef
11106,RGS2,frameshift insertion,1,b6aabe06-a507-467a-b6c3-33e722c8bc2c
11107,RGS2,nonsynonymous SNV,6,58bb254c-1355-4fc0-9c70-dcf20d8d438c
11108,RGS7,frameshift deletion,1,342c03a2-3d93-4e62-b910-cf9f8f07caba
11109,RGS9,nonsynonymous SNV,1,cda75126-e836-424d-b686-44f9220d7d5f
11110,RGS9,stopgain,1,b4de8a8c-901f-4097-8f86-f8a151ef1ca6
11111,RGS9BP,frameshift deletion,2,a0433e40-8ffb-4dcc-9297-3fe0d679dabe
11112,RGS9BP,frameshift insertion,2,d03ef665-af1b-44f2-884b-46e179205d42
11113,RGS9BP,nonframeshift deletion,1,2ef3cc74-3fe4-45f3-aef9-f23676c990ea
11114,RGS9BP,stopgain,1,d171f884-4e83-47c8-bc18-8a44dbd6d34d
11115,RHAG,frameshift deletion,2,49428eed-379e-4bb2-abc8-7f57bacfab0e
11116,RHAG,frameshift substitution,1,2dfc2e48-eacd-43ba-bc87-46ca28072581
11117,RHAG,nonsynonymous SNV,9,951d80b8-3fa4-40cc-bea2-175c042b3808
11118,RHAG,stopgain,1,6e1548c0-20c9-4e3e-b535-06032cc49c78
11119,RHBDF1,nonsynonymous SNV,1,ff52e550-1262-4b8c-8c23-035c10533f15
11120,RHBDF2,nonsynonymous SNV,3,282255f3-9563-4099-913e-21852d324511
11121,RHCE,frameshift deletion,2,18eeaf28-e353-4619-8cd5-a1c779bcf5ed
11122,RHCE,frameshift substitution,1,5db4fe92-2da6-4c65-aff5-356feb267083
11123,RHCE,nonframeshift deletion,3,6d6c1a13-3ea5-4e47-9229-04e3bfa2c988
11124,RHCE,nonframeshift substitution,1,bb15c075-13c5-49c9-a0e1-aa5910e0d7c2
11125,RHCE,nonsynonymous SNV,53,9151e371-60e2-427b-8ff6-dc78eb22a598
11126,RHCE,stopgain,2,c13c3d07-aec9-45e9-a3b4-968d62e73986
11127,RHCE,stoploss,1,722beca2-4d58-48d4-bf6a-19f2dbd10464
11128,RHCE,synonymous SNV,1,6f6ce956-462f-4105-a565-cf065e9abb79
11129,RHCG,nonsynonymous SNV,1,31e5f149-8294-4fc2-9e9b-31b97abb7532
11130,RHD,frameshift deletion,17,4fb0b630-669f-4112-b95f-5b90143ac6c3
11131,RHD,frameshift insertion,1,1b1f4461-363a-4c96-88c0-5e76628dfe66
11132,RHD,nonframeshift deletion,4,b6b8ba09-dfc5-4924-b104-5aeb7bb19a4d
11133,RHD,nonframeshift insertion,1,affe083d-7ee9-486e-aa51-2eaa1a2a109a
11134,RHD,nonframeshift substitution,2,2a50fe96-b87c-488c-a925-d26fdddeb5de
11135,RHD,nonsynonymous SNV,155,eae5bf92-344d-4440-a8c3-a0c25b2ef0fa
11136,RHD,stopgain,13,087c2008-6d5a-44b5-aa35-841ee80e0ddf
11137,RHD,synonymous SNV,7,11d9533c-6df2-4d71-bc22-0d6301406bb3
11138,RHO,frameshift deletion,9,3ca38512-fa75-41eb-a17d-d6f37639a670
11139,RHO,frameshift insertion,4,fe762ed7-86b8-45bd-935d-0d8287e734f3
11140,RHO,nonframeshift deletion,7,5cd75e33-f996-4dff-b3b5-7bbc4b0d5f65
11141,RHO,nonframeshift substitution,2,1c04016e-0a99-4b3f-92b1-3ee3c892ba49
11142,RHO,nonsynonymous SNV,152,159d2dae-c67b-4994-b3e2-8c45493cfed2
11143,RHO,stopgain,9,61285140-7777-452f-9d62-770363c578d2
11144,RHO,stoploss,2,bad988ab-aeb9-490b-bb86-8f1d5a590213
11145,RHO,synonymous SNV,2,bb9331c3-a9f0-441d-a809-c4f880b3c4e6
11146,RHOBTB2,nonsynonymous SNV,1,6d307d58-c721-4173-8e6c-a10b1e61ee6d
11147,RHOH,stopgain,1,386ee6eb-3156-475e-a8db-9f29c56fb2fe
11148,RHPN2,nonsynonymous SNV,1,da6f34b5-f6cb-4404-87ae-2634f9d368cc
11149,RIC1,nonsynonymous SNV,5,61e9337d-fc5b-449d-8457-f21fd698a4e1
11150,RIC1,stopgain,3,589e130c-3614-4381-a722-fc43d5bdaa68
11151,RIF1,nonsynonymous SNV,1,6564f712-f60b-4500-9f8c-f105d27162f3
11152,RIMS1,frameshift deletion,1,86fcf231-a14f-44d0-8ba1-bdf7f1617533
11153,RIMS1,frameshift insertion,1,e4d4feea-cc53-4252-b26e-008fb6b93b00
11154,RIMS1,nonsynonymous SNV,2,db6293ce-9b10-455a-be4c-d675451756f4
11155,RIMS1,stopgain,2,08a76fbc-3557-4829-ad13-3fcaac90986c
11156,RIMS3,nonsynonymous SNV,2,cf86616b-bced-4ee9-865f-8292558eb00b
11157,RIN2,frameshift deletion,2,65d05d42-e627-47e1-a1c9-e11aa413edea
11158,RIN2,frameshift insertion,1,3d3d770f-e8fc-4497-bd0d-f5c5f9f0643d
11159,RINL,nonsynonymous SNV,1,39e3c2e5-b2d1-4f34-92ed-de4fcbdc51c2
11160,RINT1,frameshift substitution,1,432d2c3f-7377-47e2-b8e6-34ebafd13e05
11161,RINT1,nonframeshift deletion,1,521b0f0c-5196-4903-b18f-b66dcd38e75b
11162,RINT1,nonsynonymous SNV,4,8717919b-ab53-41a0-a550-a9e0775f9f7f
11163,RINT1,stopgain,2,bef45b38-7c23-4122-99b3-0c8654321ac7
11164,RINT1,synonymous SNV,1,8029bb19-cba4-47c0-b071-c8a71f44f449
11165,RIPK2,nonsynonymous SNV,1,7e93a620-589d-468c-bfb0-30e9ca65c6fe
11166,RIPK4,frameshift insertion,1,78833fee-6787-42f8-bd7f-e52ce220a87c
11167,RIPK4,nonsynonymous SNV,10,4d955ab1-41ac-49fa-8976-437bb3244282
11168,RIPK4,stopgain,1,632a9bd5-0fdd-412f-a845-56b44dbe6ab5
11169,RIPPLY1,frameshift deletion,1,9858da1b-581b-4284-921e-7ccb2586cc83
11170,RIPPLY2,frameshift deletion,1,6185cfd0-f114-4efe-8dd2-701a5275fc51
11171,RIPPLY2,stopgain,1,32a4d8fc-1712-4718-9595-58e39fd40595
11172,RIT1,nonsynonymous SNV,20,fa7e49de-6cfd-4d51-97cf-eac0ae1e2662
11173,RLBP1,frameshift deletion,5,d962257f-21cc-4450-93a3-6713ab7da928
11174,RLBP1,frameshift insertion,1,c29bd954-ebd5-47fe-8ff5-0a30a53f8f1b
11175,RLBP1,nonframeshift deletion,1,afa45f1a-d142-4c36-8681-0faa46881213
11176,RLBP1,nonsynonymous SNV,16,596745bf-9ffd-472c-a5ab-e855d3391dfd
11177,RLBP1,stopgain,3,711b7400-c2f2-4b9c-a75a-39320e8a8c17
11178,RLBP1,synonymous SNV,1,36f77b60-d2ee-4afa-89fc-82719219cf84
11179,RLIM,nonsynonymous SNV,4,d9bb1ae2-7e8b-42df-a7b2-2d3ef367380e
11180,RMI1,nonsynonymous SNV,1,30554850-4375-46ad-a264-01cd45b9c361
11181,RMND1,frameshift deletion,2,e473c319-d00c-4c68-9182-07639b1f8881
11182,RMND1,nonsynonymous SNV,6,12871484-7ad4-4f3f-924d-0f40b6fcb93d
11183,RMND1,stopgain,1,615e9a24-3273-40c3-9247-c64bb0cce4fa
11184,RMND1,stoploss,1,c501b554-cc4c-4857-a91b-58a6f3d6fbbf
11185,RNASE3,nonsynonymous SNV,1,3c604df9-e28a-4638-b885-0ba6507cb1c1
11186,RNASEH1,nonsynonymous SNV,2,a56a024f-9e56-41be-9159-6b162da0368d
11187,RNASEH1,stopgain,1,de83e96f-5008-455b-a9b9-0b54ba16d1ae
11188,RNASEH2A,frameshift deletion,2,b4bc7ff2-7407-4195-a7b6-4898556d2a72
11189,RNASEH2A,frameshift insertion,2,a09c2802-f082-4dd4-911a-17ba1f025d08
11190,RNASEH2A,frameshift substitution,1,06b80275-124c-47d2-ad4b-704943e4c511
11191,RNASEH2A,nonframeshift substitution,1,0be7dd8f-cdd0-4384-86c4-ab3517837ad7
11192,RNASEH2A,nonsynonymous SNV,12,06606b6c-2049-45b6-a725-6ae82415129a
11193,RNASEH2A,synonymous SNV,2,d9bf3495-e2e2-4260-aedb-4860ecf4f52c
11194,RNASEH2B,frameshift deletion,1,f3cc9d5d-1081-47ce-a176-dfb96fa50130
11195,RNASEH2B,frameshift insertion,1,4df86926-070b-4757-888d-69036db9e45a
11196,RNASEH2B,nonsynonymous SNV,23,df5365ea-7238-4177-867e-938a9fddeab5
11197,RNASEH2B,stopgain,2,5ea3f51e-0bf8-4093-8d9e-36b0ef6f0542
11198,RNASEH2B,synonymous SNV,1,3618be8a-a568-43e2-886b-ee88d761d8fe
11199,RNASEH2C,frameshift deletion,1,ef20a4e2-2a33-4966-a4fd-79c1a33122dc
11200,RNASEH2C,nonframeshift substitution,1,9d4aab2c-25c2-42e8-8eaf-4ea129a6ae35
11201,RNASEH2C,nonsynonymous SNV,11,8603de5d-a958-49ea-b6c4-855676de4220
11202,RNASEL,frameshift deletion,1,7db44b05-a8c9-4239-a761-6e94fa8f2829
11203,RNASEL,nonsynonymous SNV,8,6d848d42-d486-44cb-97e6-f5141c3cc2a5
11204,RNASEL,stopgain,1,1fcacc6f-4809-4aa4-b60e-e4b0fdb61ce7
11205,RNASET2,frameshift deletion,1,d1f614af-f244-4bee-b010-46ccbf089b59
11206,RNASET2,frameshift insertion,1,361c82af-1223-4686-a31c-7b8fb25423e2
11207,RNASET2,nonframeshift deletion,2,7b4b79db-8b8b-445b-899a-326277db4a0d
11208,RNASET2,nonsynonymous SNV,2,b611094d-8377-4e28-a78e-81b4a3c1943d
11209,RNASET2,stopgain,1,b8dd0c1f-3fc3-48b5-a720-db565fd0b482
11210,RNASET2,synonymous SNV,1,e61185c7-9897-4de8-9814-8ebd0749b1e1
